"participant"	"half"	"as_numbers"	"as_factors"	"offset_from_sp"	"condition"	"Accuracy"	"acc_type"
"928"	4	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.964285714285714	"Actual"
"929"	4	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.851851851851852	"Actual"
"930"	4	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.925925925925926	"Actual"
"931"	4	"second"	0	"0"	0	"Instructions"	0.787878787878788	"Actual"
"932"	4	"second"	1	"1"	1.09453231215461	"Instructions"	0.714285714285714	"Actual"
"933"	4	"second"	1.5	"284"	1.61133758830531	"Instructions"	0.777777777777778	"Actual"
"934"	4	"second"	2	"2"	2.15847128479618	"Instructions"	0.586206896551724	"Actual"
"935"	4	"second"	3	"3"	3.2524185571131	"Instructions"	0.647058823529412	"Actual"
"936"	4	"second"	4	"640"	12.3870075474443	"Instructions"	0.529411764705882	"Actual"
"937"	5	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.769230769230769	"Actual"
"938"	5	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.739130434782609	"Actual"
"939"	5	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.84	"Actual"
"940"	5	"first"	0	"0"	0	"No_instructions"	0.866666666666667	"Actual"
"941"	5	"first"	0.5	"284"	0.942521344413154	"No_instructions"	0.818181818181818	"Actual"
"942"	5	"first"	1	"1"	1.09453231215461	"No_instructions"	0.75	"Actual"
"943"	5	"first"	2	"2"	2.15847128479618	"No_instructions"	0.794117647058823	"Actual"
"944"	5	"first"	3	"3"	3.2524185571131	"No_instructions"	0.727272727272727	"Actual"
"945"	5	"first"	4	"640"	11.7254852148345	"No_instructions"	0.814814814814815	"Actual"
"946"	5	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.96551724137931	"Actual"
"947"	5	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.827586206896552	"Actual"
"948"	5	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.793103448275862	"Actual"
"949"	5	"second"	0	"0"	0	"No_instructions"	0.823529411764706	"Actual"
"950"	5	"second"	0.5	"284"	0.942521344413154	"No_instructions"	0.90625	"Actual"
"951"	5	"second"	1	"1"	1.09453231215461	"No_instructions"	0.885714285714286	"Actual"
"952"	5	"second"	2	"2"	2.15847128479618	"No_instructions"	0.647058823529412	"Actual"
"953"	5	"second"	3	"3"	3.2524185571131	"No_instructions"	0.852941176470588	"Actual"
"954"	5	"second"	4	"640"	11.7254852148345	"No_instructions"	0.771428571428571	"Actual"
"955"	6	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.972222222222222	"Actual"
"956"	6	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.971428571428571	"Actual"
"957"	6	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.833333333333333	"Actual"
"958"	6	"first"	0	"0"	0	"Instructions"	0.641025641025641	"Actual"
"959"	6	"first"	0.5	"284"	0.760103851360247	"Instructions"	0.694444444444444	"Actual"
"960"	6	"first"	1	"1"	1.09453231215461	"Instructions"	0.810810810810811	"Actual"
"961"	6	"first"	2	"2"	2.15847128479618	"Instructions"	0.805555555555556	"Actual"
"962"	6	"first"	3	"3"	3.2524185571131	"Instructions"	0.735294117647059	"Actual"
"963"	6	"first"	4	"640"	11.5449319601529	"Instructions"	0.742857142857143	"Actual"
"964"	6	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.962962962962963	"Actual"
"965"	6	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"966"	6	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.939393939393939	"Actual"
"967"	6	"second"	0	"0"	0	"Instructions"	0.714285714285714	"Actual"
"968"	6	"second"	0.5	"284"	0.760103851360247	"Instructions"	0.8	"Actual"
"969"	6	"second"	1	"1"	1.09453231215461	"Instructions"	0.6	"Actual"
"970"	6	"second"	2	"2"	2.15847128479618	"Instructions"	0.724137931034483	"Actual"
"971"	6	"second"	3	"3"	3.2524185571131	"Instructions"	0.730769230769231	"Actual"
"972"	6	"second"	4	"640"	11.5449319601529	"Instructions"	0.481481481481481	"Actual"
"973"	7	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.896551724137931	"Actual"
"974"	7	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.733333333333333	"Actual"
"975"	7	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.8125	"Actual"
"976"	7	"first"	0	"0"	0	"No_instructions"	0.793103448275862	"Actual"
"977"	7	"first"	1	"1"	1.09453231215461	"No_instructions"	0.612903225806452	"Actual"
"978"	7	"first"	2	"2"	2.15847128479618	"No_instructions"	0.62962962962963	"Actual"
"979"	7	"first"	2.5	"284"	2.82705410220499	"No_instructions"	0.766666666666667	"Actual"
"980"	7	"first"	3	"3"	3.2524185571131	"No_instructions"	0.705882352941177	"Actual"
"981"	7	"first"	4	"640"	13.5876250450242	"No_instructions"	0.642857142857143	"Actual"
"982"	7	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	1	"Actual"
"983"	7	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.90625	"Actual"
"984"	7	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.783783783783784	"Actual"
"985"	7	"second"	0	"0"	0	"No_instructions"	0.757575757575758	"Actual"
"986"	7	"second"	1	"1"	1.09453231215461	"No_instructions"	0.696969696969697	"Actual"
"987"	7	"second"	2	"2"	2.15847128479618	"No_instructions"	0.78125	"Actual"
"988"	7	"second"	2.5	"284"	2.82705410220499	"No_instructions"	0.636363636363636	"Actual"
"989"	7	"second"	3	"3"	3.2524185571131	"No_instructions"	0.857142857142857	"Actual"
"990"	7	"second"	4	"640"	13.5876250450242	"No_instructions"	0.588235294117647	"Actual"
"991"	8	"first"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Actual"
"992"	8	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.972222222222222	"Actual"
"993"	8	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.888888888888889	"Actual"
"994"	8	"first"	0	"0"	0	"Instructions"	0.82051282051282	"Actual"
"995"	8	"first"	1	"1"	1.09453231215461	"Instructions"	0.741935483870968	"Actual"
"996"	8	"first"	1.5	"284"	1.64173606272954	"Instructions"	0.78125	"Actual"
"997"	8	"first"	2	"2"	2.15847128479618	"Instructions"	0.75	"Actual"
"998"	8	"first"	3	"3"	3.2524185571131	"Instructions"	0.857142857142857	"Actual"
"999"	8	"first"	4	"640"	12.4170573964096	"Instructions"	0.722222222222222	"Actual"
"1000"	8	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.972972972972973	"Actual"
"1001"	8	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"1002"	8	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.947368421052632	"Actual"
"1003"	8	"second"	0	"0"	0	"Instructions"	0.911764705882353	"Actual"
"1004"	8	"second"	1	"1"	1.09453231215461	"Instructions"	0.756756756756757	"Actual"
"1005"	8	"second"	1.5	"284"	1.64173606272954	"Instructions"	0.722222222222222	"Actual"
"1006"	8	"second"	2	"2"	2.15847128479618	"Instructions"	0.8	"Actual"
"1007"	8	"second"	3	"3"	3.2524185571131	"Instructions"	0.527777777777778	"Actual"
"1008"	8	"second"	4	"640"	12.4170573964096	"Instructions"	0.5	"Actual"
"1009"	9	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.911764705882353	"Actual"
"1010"	9	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.833333333333333	"Actual"
"1011"	9	"first"	-1.5	"284"	-2.12807732003173	"No_instructions"	0.90625	"Actual"
"1012"	9	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.771428571428571	"Actual"
"1013"	9	"first"	0	"0"	0	"No_instructions"	0.65625	"Actual"
"1014"	9	"first"	1	"1"	1.09453231215461	"No_instructions"	0.65625	"Actual"
"1015"	9	"first"	2	"2"	2.15847128479618	"No_instructions"	0.727272727272727	"Actual"
"1016"	9	"first"	3	"3"	3.2524185571131	"No_instructions"	0.583333333333333	"Actual"
"1017"	9	"first"	4	"640"	8.67908175351893	"No_instructions"	0.636363636363636	"Actual"
"1018"	9	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.833333333333333	"Actual"
"1019"	9	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.72972972972973	"Actual"
"1020"	9	"second"	-1.5	"284"	-2.12807732003173	"No_instructions"	0.735294117647059	"Actual"
"1021"	9	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.727272727272727	"Actual"
"1022"	9	"second"	0	"0"	0	"No_instructions"	0.684210526315789	"Actual"
"1023"	9	"second"	1	"1"	1.09453231215461	"No_instructions"	0.756756756756757	"Actual"
"1024"	9	"second"	2	"2"	2.15847128479618	"No_instructions"	0.588235294117647	"Actual"
"1025"	9	"second"	3	"3"	3.2524185571131	"No_instructions"	0.625	"Actual"
"1026"	9	"second"	4	"640"	8.67908175351893	"No_instructions"	0.558823529411765	"Actual"
"1027"	10	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.956521739130435	"Actual"
"1028"	10	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"1029"	10	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.96551724137931	"Actual"
"1030"	10	"first"	0	"0"	0	"Instructions"	0.962962962962963	"Actual"
"1031"	10	"first"	1	"1"	1.09453231215461	"Instructions"	0.730769230769231	"Actual"
"1032"	10	"first"	2	"2"	2.15847128479618	"Instructions"	0.619047619047619	"Actual"
"1033"	10	"first"	2.5	"284"	2.82705410220499	"Instructions"	0.576923076923077	"Actual"
"1034"	10	"first"	3	"3"	3.2524185571131	"Instructions"	0.909090909090909	"Actual"
"1035"	10	"first"	4	"640"	13.5876250450242	"Instructions"	0.825	"Actual"
"1036"	10	"second"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Actual"
"1037"	10	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"1038"	10	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.970588235294118	"Actual"
"1039"	10	"second"	0	"0"	0	"Instructions"	0.972972972972973	"Actual"
"1040"	10	"second"	1	"1"	1.09453231215461	"Instructions"	0.794117647058823	"Actual"
"1041"	10	"second"	2	"2"	2.15847128479618	"Instructions"	0.657894736842105	"Actual"
"1042"	10	"second"	2.5	"284"	2.82705410220499	"Instructions"	0.75	"Actual"
"1043"	10	"second"	3	"3"	3.2524185571131	"Instructions"	0.675675675675676	"Actual"
"1044"	10	"second"	4	"640"	13.5876250450242	"Instructions"	0.555555555555556	"Actual"
"1045"	11	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.777777777777778	"Actual"
"1046"	11	"first"	-2	"-2"	-2.1888649458271	"No_instructions"	0.842105263157895	"Actual"
"1047"	11	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.761904761904762	"Actual"
"1048"	11	"first"	0	"0"	0	"No_instructions"	0.714285714285714	"Actual"
"1049"	11	"first"	1	"1"	1.06413040966505	"No_instructions"	0.714285714285714	"Actual"
"1050"	11	"first"	2	"2"	2.15847128479618	"No_instructions"	0.607142857142857	"Actual"
"1051"	11	"first"	2.5	"284"	2.82705410220499	"No_instructions"	0.419354838709677	"Actual"
"1052"	11	"first"	3	"3"	3.22203821588321	"No_instructions"	0.666666666666667	"Actual"
"1053"	11	"first"	4	"640"	13.5876250450242	"No_instructions"	0.527777777777778	"Actual"
"1054"	11	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.894736842105263	"Actual"
"1055"	11	"second"	-2	"-2"	-2.1888649458271	"No_instructions"	0.884615384615385	"Actual"
"1056"	11	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.833333333333333	"Actual"
"1057"	11	"second"	0	"0"	0	"No_instructions"	0.807692307692308	"Actual"
"1058"	11	"second"	1	"1"	1.06413040966505	"No_instructions"	0.709677419354839	"Actual"
"1059"	11	"second"	2	"2"	2.15847128479618	"No_instructions"	0.617647058823529	"Actual"
"1060"	11	"second"	2.5	"284"	2.82705410220499	"No_instructions"	0.441176470588235	"Actual"
"1061"	11	"second"	3	"3"	3.22203821588321	"No_instructions"	0.444444444444444	"Actual"
"1062"	11	"second"	4	"640"	13.5876250450242	"No_instructions"	0.485714285714286	"Actual"
"1063"	12	"first"	-3	"-3"	-3.2524185571131	"Instructions"	0.967741935483871	"Actual"
"1064"	12	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.973684210526316	"Actual"
"1065"	12	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.783783783783784	"Actual"
"1066"	12	"first"	0	"0"	0	"Instructions"	0.694444444444444	"Actual"
"1067"	12	"first"	0.5	"284"	0.273640879660552	"Instructions"	0.705882352941177	"Actual"
"1068"	12	"first"	1	"1"	1.06413040966505	"Instructions"	0.696969696969697	"Actual"
"1069"	12	"first"	2	"2"	2.15847128479618	"Instructions"	0.787878787878788	"Actual"
"1070"	12	"first"	3	"3"	3.22203821588321	"Instructions"	0.777777777777778	"Actual"
"1071"	12	"first"	4	"640"	11.0631776929368	"Instructions"	0.789473684210526	"Actual"
"1072"	12	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.833333333333333	"Actual"
"1073"	12	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.763157894736842	"Actual"
"1074"	12	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.694444444444444	"Actual"
"1075"	12	"second"	0	"0"	0	"Instructions"	0.852941176470588	"Actual"
"1076"	12	"second"	0.5	"284"	0.273640879660552	"Instructions"	0.515151515151515	"Actual"
"1077"	12	"second"	1	"1"	1.06413040966505	"Instructions"	0.702702702702703	"Actual"
"1078"	12	"second"	2	"2"	2.15847128479618	"Instructions"	0.72972972972973	"Actual"
"1079"	12	"second"	3	"3"	3.22203821588321	"Instructions"	0.657142857142857	"Actual"
"1080"	12	"second"	4	"640"	11.0631776929368	"Instructions"	0.578947368421053	"Actual"
"1081"	13	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.75	"Actual"
"1082"	13	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.911764705882353	"Actual"
"1083"	13	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.846153846153846	"Actual"
"1084"	13	"first"	0	"0"	0	"No_instructions"	0.75	"Actual"
"1085"	13	"first"	1	"1"	1.09453231215461	"No_instructions"	0.527777777777778	"Actual"
"1086"	13	"first"	1.5	"284"	1.15533565059432	"No_instructions"	0.424242424242424	"Actual"
"1087"	13	"first"	2	"2"	2.15847128479618	"No_instructions"	0.486486486486487	"Actual"
"1088"	13	"first"	3	"3"	3.2524185571131	"No_instructions"	0.444444444444444	"Actual"
"1089"	13	"first"	4	"640"	11.9360568012004	"No_instructions"	0.424242424242424	"Actual"
"1090"	13	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.970588235294118	"Actual"
"1091"	13	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.864864864864865	"Actual"
"1092"	13	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.789473684210526	"Actual"
"1093"	13	"second"	0	"0"	0	"No_instructions"	0.794871794871795	"Actual"
"1094"	13	"second"	1	"1"	1.09453231215461	"No_instructions"	0.552631578947368	"Actual"
"1095"	13	"second"	1.5	"284"	1.15533565059432	"No_instructions"	0.657894736842105	"Actual"
"1096"	13	"second"	2	"2"	2.15847128479618	"No_instructions"	0.769230769230769	"Actual"
"1097"	13	"second"	3	"3"	3.2524185571131	"No_instructions"	0.621621621621622	"Actual"
"1098"	13	"second"	4	"640"	11.9360568012004	"No_instructions"	0.625	"Actual"
"1099"	14	"first"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Actual"
"1100"	14	"first"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"1101"	14	"first"	-1	"-1"	-1.06413040966505	"Instructions"	1	"Actual"
"1102"	14	"first"	0	"0"	0	"Instructions"	1	"Actual"
"1103"	14	"first"	1	"1"	1.09453231215461	"Instructions"	0.743589743589744	"Actual"
"1104"	14	"first"	2	"2"	2.1888649458271	"Instructions"	0.725	"Actual"
"1105"	14	"first"	2.5	"284"	2.31043646718459	"Instructions"	0.75	"Actual"
"1106"	14	"first"	3	"3"	3.2524185571131	"Instructions"	0.85	"Actual"
"1107"	14	"first"	4	"640"	13.0777132898041	"Instructions"	0.769230769230769	"Actual"
"1108"	14	"second"	-3	"-3"	-3.22203821588321	"Instructions"	1	"Actual"
"1109"	14	"second"	-2	"-2"	-2.15847128479618	"Instructions"	1	"Actual"
"1110"	14	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.942857142857143	"Actual"
"1111"	14	"second"	0	"0"	0	"Instructions"	0.871794871794872	"Actual"
"1112"	14	"second"	1	"1"	1.09453231215461	"Instructions"	0.861111111111111	"Actual"
"1113"	14	"second"	2	"2"	2.1888649458271	"Instructions"	0.594594594594595	"Actual"
"1114"	14	"second"	2.5	"284"	2.31043646718459	"Instructions"	0.717948717948718	"Actual"
"1115"	14	"second"	3	"3"	3.2524185571131	"Instructions"	0.710526315789474	"Actual"
"1116"	14	"second"	4	"640"	13.0777132898041	"Instructions"	0.53125	"Actual"
"1117"	15	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.96551724137931	"Actual"
"1118"	15	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.96875	"Actual"
"1119"	15	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.84375	"Actual"
"1120"	15	"first"	0	"0"	0	"No_instructions"	0.935483870967742	"Actual"
"1121"	15	"first"	1	"1"	1.06413040966505	"No_instructions"	0.645161290322581	"Actual"
"1122"	15	"first"	1.5	"284"	1.82412190700378	"No_instructions"	0.65625	"Actual"
"1123"	15	"first"	2	"2"	2.15847128479618	"No_instructions"	0.548387096774194	"Actual"
"1124"	15	"first"	3	"3"	3.22203821588321	"No_instructions"	0.647058823529412	"Actual"
"1125"	15	"first"	4	"640"	12.5973203487428	"No_instructions"	0.485714285714286	"Actual"
"1126"	15	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.967741935483871	"Actual"
"1127"	15	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.970588235294118	"Actual"
"1128"	15	"second"	-1	"-1"	-1.09453231215461	"No_instructions"	0.891891891891892	"Actual"
"1129"	15	"second"	0	"0"	0	"No_instructions"	0.916666666666667	"Actual"
"1130"	15	"second"	1	"1"	1.06413040966505	"No_instructions"	0.685714285714286	"Actual"
"1131"	15	"second"	1.5	"284"	1.82412190700378	"No_instructions"	0.727272727272727	"Actual"
"1132"	15	"second"	2	"2"	2.15847128479618	"No_instructions"	0.59375	"Actual"
"1133"	15	"second"	3	"3"	3.22203821588321	"No_instructions"	0.555555555555556	"Actual"
"1134"	15	"second"	4	"640"	12.5973203487428	"No_instructions"	0.3	"Actual"
"1135"	16	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.942857142857143	"Actual"
"1136"	16	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.837837837837838	"Actual"
"1137"	16	"first"	-1.5	"284"	-2.06728849639045	"Instructions"	0.842105263157895	"Actual"
"1138"	16	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.714285714285714	"Actual"
"1139"	16	"first"	0	"0"	0	"Instructions"	0.58974358974359	"Actual"
"1140"	16	"first"	1	"1"	1.09453231215461	"Instructions"	0.763157894736842	"Actual"
"1141"	16	"first"	2	"2"	2.15847128479618	"Instructions"	0.846153846153846	"Actual"
"1142"	16	"first"	3	"3"	3.2524185571131	"Instructions"	0.789473684210526	"Actual"
"1143"	16	"first"	4	"640"	8.73954036549999	"Instructions"	0.756756756756757	"Actual"
"1144"	16	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.833333333333333	"Actual"
"1145"	16	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.805555555555556	"Actual"
"1146"	16	"second"	-1.5	"284"	-2.06728849639045	"Instructions"	0.8125	"Actual"
"1147"	16	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.736842105263158	"Actual"
"1148"	16	"second"	0	"0"	0	"Instructions"	0.638888888888889	"Actual"
"1149"	16	"second"	1	"1"	1.09453231215461	"Instructions"	0.527777777777778	"Actual"
"1150"	16	"second"	2	"2"	2.15847128479618	"Instructions"	0.621621621621622	"Actual"
"1151"	16	"second"	3	"3"	3.2524185571131	"Instructions"	0.696969696969697	"Actual"
"1152"	16	"second"	4	"640"	8.73954036549999	"Instructions"	0.764705882352941	"Actual"
"1153"	17	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.888888888888889	"Actual"
"1154"	17	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.931034482758621	"Actual"
"1155"	17	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.870967741935484	"Actual"
"1156"	17	"first"	0	"0"	0	"No_instructions"	0.84	"Actual"
"1157"	17	"first"	0.5	"284"	0.577682505779257	"No_instructions"	0.833333333333333	"Actual"
"1158"	17	"first"	1	"1"	1.09453231215461	"No_instructions"	0.8	"Actual"
"1159"	17	"first"	2	"2"	2.15847128479618	"No_instructions"	0.56	"Actual"
"1160"	17	"first"	3	"3"	3.2524185571131	"No_instructions"	0.666666666666667	"Actual"
"1161"	17	"first"	4	"640"	11.3643211697366	"No_instructions"	0.766666666666667	"Actual"
"1162"	17	"second"	-3	"-3"	-3.2524185571131	"No_instructions"	0.857142857142857	"Actual"
"1163"	17	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.925925925925926	"Actual"
"1164"	17	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.846153846153846	"Actual"
"1165"	17	"second"	0	"0"	0	"No_instructions"	0.772727272727273	"Actual"
"1166"	17	"second"	0.5	"284"	0.577682505779257	"No_instructions"	0.758620689655172	"Actual"
"1167"	17	"second"	1	"1"	1.09453231215461	"No_instructions"	0.625	"Actual"
"1168"	17	"second"	2	"2"	2.15847128479618	"No_instructions"	0.566666666666667	"Actual"
"1169"	17	"second"	3	"3"	3.2524185571131	"No_instructions"	0.766666666666667	"Actual"
"1170"	17	"second"	4	"640"	11.3643211697366	"No_instructions"	0.689655172413793	"Actual"
"1171"	18	"first"	-3	"-3"	-3.22203821588321	"Instructions"	0.878787878787879	"Actual"
"1172"	18	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.870967741935484	"Actual"
"1173"	18	"first"	-1	"-1"	-1.06413040966505	"Instructions"	0.714285714285714	"Actual"
"1174"	18	"first"	0	"0"	0	"Instructions"	0.621621621621622	"Actual"
"1175"	18	"first"	0.5	"284"	0.820910156087671	"Instructions"	0.705882352941177	"Actual"
"1176"	18	"first"	1	"1"	1.09453231215461	"Instructions"	0.84375	"Actual"
"1177"	18	"first"	2	"2"	2.15847128479618	"Instructions"	0.655172413793103	"Actual"
"1178"	18	"first"	3	"3"	3.2524185571131	"Instructions"	0.848484848484849	"Actual"
"1179"	18	"first"	4	"640"	11.6051228141665	"Instructions"	0.75	"Actual"
"1180"	18	"second"	-3	"-3"	-3.22203821588321	"Instructions"	0.923076923076923	"Actual"
"1181"	18	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.846153846153846	"Actual"
"1182"	18	"second"	-1	"-1"	-1.06413040966505	"Instructions"	0.833333333333333	"Actual"
"1183"	18	"second"	0	"0"	0	"Instructions"	0.580645161290323	"Actual"
"1184"	18	"second"	0.5	"284"	0.820910156087671	"Instructions"	0.6	"Actual"
"1185"	18	"second"	1	"1"	1.09453231215461	"Instructions"	0.741935483870968	"Actual"
"1186"	18	"second"	2	"2"	2.15847128479618	"Instructions"	0.363636363636364	"Actual"
"1187"	18	"second"	3	"3"	3.2524185571131	"Instructions"	0.454545454545455	"Actual"
"1188"	18	"second"	4	"640"	11.6051228141665	"Instructions"	0.625	"Actual"
"1189"	19	"first"	-3	"-3"	-3.22203821588321	"No_instructions"	0.45	"Actual"
"1190"	19	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.730769230769231	"Actual"
"1191"	19	"first"	-1	"-1"	-1.06413040966505	"No_instructions"	0.620689655172414	"Actual"
"1192"	19	"first"	0	"0"	0	"No_instructions"	0.5	"Actual"
"1193"	19	"first"	1	"1"	1.09453231215461	"No_instructions"	0.485714285714286	"Actual"
"1194"	19	"first"	2	"2"	2.15847128479618	"No_instructions"	0.483870967741935	"Actual"
"1195"	19	"first"	3	"3"	3.2524185571131	"No_instructions"	0.555555555555556	"Actual"
"1196"	19	"first"	3.5	"284"	4.46721182760802	"No_instructions"	0.607142857142857	"Actual"
"1197"	19	"first"	4	"640"	15.2036700407734	"No_instructions"	0.34375	"Actual"
"1198"	19	"second"	-3	"-3"	-3.22203821588321	"No_instructions"	0.636363636363636	"Actual"
"1199"	19	"second"	-2	"-2"	-2.15847128479618	"No_instructions"	0.527777777777778	"Actual"
"1200"	19	"second"	-1	"-1"	-1.06413040966505	"No_instructions"	0.588235294117647	"Actual"
"1201"	19	"second"	0	"0"	0	"No_instructions"	0.657142857142857	"Actual"
"1202"	19	"second"	1	"1"	1.09453231215461	"No_instructions"	0.487179487179487	"Actual"
"1203"	19	"second"	2	"2"	2.15847128479618	"No_instructions"	0.552631578947368	"Actual"
"1204"	19	"second"	3	"3"	3.2524185571131	"No_instructions"	0.666666666666667	"Actual"
"1205"	19	"second"	3.5	"284"	4.46721182760802	"No_instructions"	0.594594594594595	"Actual"
"1206"	19	"second"	4	"640"	15.2036700407734	"No_instructions"	0.56	"Actual"
"1207"	20	"first"	-3	"-3"	-3.2524185571131	"Instructions"	1	"Actual"
"1208"	20	"first"	-2	"-2"	-2.15847128479618	"Instructions"	0.914285714285714	"Actual"
"1209"	20	"first"	-1	"-1"	-1.09453231215461	"Instructions"	0.84375	"Actual"
"1210"	20	"first"	0	"0"	0	"Instructions"	0.743589743589744	"Actual"
"1211"	20	"first"	0.5	"284"	1.00332615954001	"Instructions"	0.8	"Actual"
"1212"	20	"first"	1	"1"	1.09453231215461	"Instructions"	0.710526315789474	"Actual"
"1213"	20	"first"	2	"2"	2.15847128479618	"Instructions"	0.805555555555556	"Actual"
"1214"	20	"first"	3	"3"	3.2524185571131	"Instructions"	0.868421052631579	"Actual"
"1215"	20	"first"	4	"640"	11.7856566971722	"Instructions"	0.810810810810811	"Actual"
"1216"	20	"second"	-3	"-3"	-3.2524185571131	"Instructions"	0.842105263157895	"Actual"
"1217"	20	"second"	-2	"-2"	-2.15847128479618	"Instructions"	0.783783783783784	"Actual"
"1218"	20	"second"	-1	"-1"	-1.09453231215461	"Instructions"	0.888888888888889	"Actual"
"1219"	20	"second"	0	"0"	0	"Instructions"	0.675675675675676	"Actual"
"1220"	20	"second"	0.5	"284"	1.00332615954001	"Instructions"	0.675675675675676	"Actual"
"1221"	20	"second"	1	"1"	1.09453231215461	"Instructions"	0.710526315789474	"Actual"
"1222"	20	"second"	2	"2"	2.15847128479618	"Instructions"	0.6	"Actual"
"1223"	20	"second"	3	"3"	3.2524185571131	"Instructions"	0.787878787878788	"Actual"
"1224"	20	"second"	4	"640"	11.7856566971722	"Instructions"	0.566666666666667	"Actual"
"1225"	21	"first"	-3	"-3"	-3.2524185571131	"No_instructions"	0.65	"Actual"
"1226"	21	"first"	-2	"-2"	-2.15847128479618	"No_instructions"	0.741935483870968	"Actual"
"1227"	21	"first"	-1	"-1"	-1.09453231215461	"No_instructions"	0.714285714285714	"Actual"
"1228"	21	"first"	0	"0"	0	"No_instructions"	0.714285714285714	"Actual"
"1229"	21	"first"	0.5	"284"	0.395258232168093	"No_instructions"	0.72972972972973	"Actual"
"1230"	21	"first"	1	"1"	1.06413040966505	"No_instructions"	0.685714285714286	"Actual"
